recording_id,artist_name,artist_name_clean,track_name,first_entry,quarter,year,fiveyear,decade,era,cluster,tags_POP,tags_ROCK,tags_80S,tags_SOUL,tags_OLDIES,tags_60S,tags_CLASSICROCK,tags_DANCE,tags_70S,tags_HIPHOP,tags_90S,tags_ALTERNATIVE,tags_INDIE,tags_COUNTRY,tags_NEWWAVE,tags_RAP,tags_HOUSE,tags_DISCO,tags_HARDROCK,tags_SINGERSONGWRITER,tags_JAZZ,tags_EASYLISTENING,tags_50S,tags_SOUNDTRACK,tags_MOTOWN,tags_FOLK,tags_BLUES,tags_SYNTHPOP,tags_TRANCE,tags_INSTRUMENTAL,tags_SOFTROCK,tags_PUNK,tags_MALEVOCAL,tags_REGGAE,tags_NORTHERNSOUL,tags_PROGRESSIVEROCK,tags_TECHNO,tags_METAL,tags_CHILLOUT,tags_POSTPUNK,tags_POPROCK,tags_HEAVYMETAL,tags_ROCKABILLY,tags_GLAMROCK,tags_DOOWOP,tags_CLASSICCOUNTRY,tags_PUNKROCK,tags_SWING,tags_1950S,tags_SEXY,tags_BALLAD,tags_ACOUSTIC,tags_EURODANCE,tags_SLOWJAMS,tags_PSYCHEDELIC,tags_BLUESROCK
12074,The Rationals,RATIONALS,Respect,11/12/66,1966 Q4,1966,1965,1960,2,13,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12075,Marianne Faithfull,MARIANNEFAITHFULL,Summer Nights,8/14/65,1965 Q3,1965,1965,1960,2,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12076,Marianne Faithfull,MARIANNEFAITHFULL,Go Away From My World,12/11/65,1965 Q4,1965,1965,1960,2,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12077,Slim Harpo,SLIMHARPO,Rainin' In My Heart,5/27/61,1961 Q2,1961,1960,1960,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12078,Puddle Of Mudd,PUDDLEOFMUDD,Drift & Die,5/25/02,2002 Q2,2002,2000,2000,4,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12079,Puddle Of Mudd,PUDDLEOFMUDD,Blurry,12/22/01,2001 Q4,2001,2000,2000,4,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12080,Puddle Of Mudd,PUDDLEOFMUDD,She Hates Me,10/12/02,2002 Q4,2002,2000,2000,4,5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12081,10cc,10CC,Rubber Bullets,9/15/73,1973 Q3,1973,1970,1970,2,9,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12082,Heavy D,HEAVYD,Big Daddy,3/8/97,1997 Q1,1997,1995,1990,4,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12083,Papa Roach,PAPAROACH,She Loves Me Not,7/20/02,2002 Q3,2002,2000,2000,4,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12084,Joe Walsh,JOEWALSH,Rocky Mountain Way,8/11/73,1973 Q3,1973,1970,1970,2,13,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12085,Rick Ross,RICKROSS,Hustlin',5/20/06,2006 Q2,2006,2005,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12086,The Rolling Stones,ROLLINGSTONES,The Last Time,3/27/65,1965 Q1,1965,1965,1960,2,13,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12087,Carla Thomas,CARLATHOMAS,I Like What You're Doing (To Me),2/15/69,1969 Q1,1969,1965,1960,2,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12088,(+44),44,When Your Heart Stops Beating,12/2/06,2006 Q4,2006,2005,2000,4,13,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
12089,Chaka Khan,CHAKAKHAN,I Feel For You,9/8/84,1984 Q3,1984,1980,1980,3,5,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12090,The Blackbyrds,BLACKBYRDS,"Do It, Fluid",9/7/74,1974 Q3,1974,1970,1970,2,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12091,The Blackbyrds,BLACKBYRDS,Rock Creek Park,7/17/76,1976 Q3,1976,1975,1970,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12092,Stryper,STRYPER,Always There For You,7/23/88,1988 Q3,1988,1985,1980,3,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12093,Stryper,STRYPER,I Believe In You,11/5/88,1988 Q4,1988,1985,1980,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12094,"Eminem, 50 Cent, Lloyd Banks & Cashis",EMINEM50CENTLLOYDBANKSCASHIS,You Don't Know,12/23/06,2006 Q4,2006,2005,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12095,Bucky Covington,BUCKYCOVINGTON,A Different World,5/5/07,2007 Q2,2007,2005,2000,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12096,Bucky Covington,BUCKYCOVINGTON,I'll Walk,10/18/08,2008 Q4,2008,2005,2000,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12097,Eve ft Alicia Keys,EVE,Gangsta Lovin',7/13/02,2002 Q3,2002,2000,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12098,Kanye West ft Adam Levine,KANYEWEST,Heard 'em Say,11/19/05,2005 Q4,2005,2005,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12099,Kanye West Featuring Lupe Fiasco,KANYEWEST,Touch The Sky,2/25/06,2006 Q1,2006,2005,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12100,Kanye West,KANYEWEST,Gold Digger,7/30/05,2005 Q3,2005,2005,2000,4,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12101,Miley Cyrus,MILEYCYRUS,Breakout,8/9/08,2008 Q3,2008,2005,2000,4,13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12102,Bobby Rydell,BOBBYRYDELL,That Old Black Magic,4/29/61,1961 Q2,1961,1960,1960,1,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12103,Bobby Rydell,BOBBYRYDELL,Good Time Baby,1/21/61,1961 Q1,1961,1960,1960,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12104,The Dramatics,DRAMATICS,Fell For You,10/27/73,1973 Q4,1973,1970,1970,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12105,Plain White T's,PLAINWHITETS,"1, 2, 3, 4",2/7/09,2009 Q1,2009,2005,2000,4,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12106,Juvenile,JUVENILE,U Understand,2/5/00,2000 Q1,2000,2000,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12107,Lost Boyz,LOSTBOYZ,Me And My Crazy World,9/20/97,1997 Q3,1997,1995,1990,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12108,50 Cent,50CENT,Ayo Technology,8/25/07,2007 Q3,2007,2005,2000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12109,50 Cent,50CENT,Straight To The Bank,5/26/07,2007 Q2,2007,2005,2000,4,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12110,The Mad Lads,MADLADS,By The Time I Get To Phoenix,8/2/69,1969 Q3,1969,1965,1960,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12111,Mos Def/Nate Dogg/Pharoahe Monch,MOSDEFNATEDOGGPHAROAHEMONCH,Oh No,12/23/00,2000 Q4,2000,2000,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12112,Queen,QUEEN,Body Language,5/1/82,1982 Q2,1982,1980,1980,2,10,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12113,The Rolling Stones,ROLLINGSTONES,Almost Hear You Sigh,2/10/90,1990 Q1,1990,1990,1990,3,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12114,Tank,TANK,Please Don't Go,3/24/07,2007 Q1,2007,2005,2000,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12115,The Staple Singers,STAPLESINGERS,You've Got To Earn It,7/31/71,1971 Q3,1971,1970,1970,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12116,Walter Wanderley,WALTERWANDERLEY,Summer Samba (So Nice),8/27/66,1966 Q3,1966,1965,1960,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12117,Ludacris,LUDACRIS,Act A Fool,6/7/03,2003 Q2,2003,2000,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12118,David Banner Featuring Lil' Flip,DAVIDBANNER,Like A Pimp,4/26/03,2003 Q2,2003,2000,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12119,The Rolling Stones,ROLLINGSTONES,Tell Me (You're Coming Back),7/4/64,1964 Q3,1964,1960,1960,2,13,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12120,Henry Mancini,HENRYMANCINI,Moon River,10/7/61,1961 Q4,1961,1960,1960,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12121,Henry Mancini,HENRYMANCINI,Mr. Lucky,4/2/60,1960 Q2,1960,1960,1960,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12122,The Rolling Stones,ROLLINGSTONES,Love Is Strong,8/13/94,1994 Q3,1994,1990,1990,4,8,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12123,Herman's Hermits,HERMANSHERMITS,Leaning On The Lamp Post,4/9/66,1966 Q2,1966,1965,1960,2,7,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12124,Herman's Hermits,HERMANSHERMITS,No Milk Today,2/18/67,1967 Q1,1967,1965,1960,2,7,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12125,Warren Zevon,WARRENZEVON,Werewolves Of London,3/25/78,1978 Q1,1978,1975,1970,2,10,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12126,Jeannie Ortega Featuring Papoose,JEANNIEORTEGA,Crowded,6/24/06,2006 Q2,2006,2005,2000,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12127,The Rolling Stones,ROLLINGSTONES,Heart Of Stone,1/9/65,1965 Q1,1965,1965,1960,2,13,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12128,Rich Boy Featuring Polow Da Don,RICHBOY,Throw Some D's,12/23/06,2006 Q4,2006,2005,2000,4,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12129,Ghostface Killah ft Ne-yo,GHOSTFACEKILLAH,Back Like That,4/15/06,2006 Q2,2006,2005,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12130,Queen,QUEEN,Need Your Loving Tonight,11/29/80,1980 Q4,1980,1980,1980,2,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12131,The Valentinos,VALENTINOS,Lookin' For A Love,8/18/62,1962 Q3,1962,1960,1960,1,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12132,The Valentinos,VALENTINOS,It's All Over Now,6/27/64,1964 Q2,1964,1960,1960,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12133,"Richard ""Groove"" Holmes",RICHARDGROOVEHOLMES,Misty,6/25/66,1966 Q2,1966,1965,1960,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12134,Scarface Featuring Jay-Z & Beanie Sigel,SCARFACE,Guess Who's Back,5/18/02,2002 Q2,2002,2000,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12135,Baby Featuring Clipse,BABY,What Happened To That Boy,2/15/03,2003 Q1,2003,2000,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12136,Baby Featuring P. Diddy,BABY,Do That...,11/16/02,2002 Q4,2002,2000,2000,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12137,2Pac Featuring Nate Dogg,2PAC,Thugs Get Lonely Too,1/1/05,2005 Q1,2005,2005,2000,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12138,Bilal,BILAL,Soul Sista,1/27/01,2001 Q1,2001,2000,2000,4,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12139,Jay-Z,JAYZ,Blue Magic,10/20/07,2007 Q4,2007,2005,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12140,Little Milton,LITTLEMILTON,Blind Man,1/2/65,1965 Q1,1965,1965,1960,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12141,Jadakiss Featuring Nate Dogg,JADAKISS,Time's Up!,5/8/04,2004 Q2,2004,2000,2000,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12142,10 Years,10YEARS,Wasteland,4/1/06,2006 Q2,2006,2005,2000,4,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12143,Dee Dee Sharp,DEEDEESHARP,I Really Love You,11/6/65,1965 Q4,1965,1965,1960,2,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12144,The Tymes,TYMES,To Each His Own,3/14/64,1964 Q1,1964,1960,1960,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12145,Young Buck,YOUNGBUCK,Shorty Wanna Ride,10/16/04,2004 Q4,2004,2000,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12146,The-Dream,THEDREAM,I Luv Your Girl,5/10/08,2008 Q2,2008,2005,2000,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12147,The-Dream,THEDREAM,Falsetto,1/26/08,2008 Q1,2008,2005,2000,4,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
12148,Rakim & Ken-Y,RAKIMKENY,Down,6/24/06,2006 Q2,2006,2005,2000,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12149,Rita Coolidge,RITACOOLIDGE,We're All Alone,9/17/77,1977 Q3,1977,1975,1970,2,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12150,Godsmack,GODSMACK,Speak,4/15/06,2006 Q2,2006,2005,2000,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12151,Sylvester,SYLVESTER,Dance (Disco Heat),8/19/78,1978 Q3,1978,1975,1970,2,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12152,Fergie,FERGIE,Glamorous,1/27/07,2007 Q1,2007,2005,2000,4,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
